trxid,amount,type,transactiontime
bc97ad0d-8ac9-46b6-8cf1-2ae18894ee4e,676000.00,DEBIT,2024-10-30 15:09:45.773889
897d57d3-672f-451f-aac6-71a19cdf3738,587000.00,CREDIT,2024-11-02 03:07:23.773889
4c5fd8b7-aa27-43ef-a33f-b2fe6b9ee467,785000.00,CREDIT,2024-10-31 20:23:57.773889
cfd6180e-b9f1-4c33-b745-798c0815ea7a,669000.00,CREDIT,2024-10-30 09:44:34.773889
3444f5b9-0ca0-4a53-9f5d-4011f2356df6,112000.00,CREDIT,2024-10-30 16:34:45.773889
86f4b2e9-5336-49da-b4d8-7949c96054a6,774000.00,DEBIT,2024-10-29 00:02:11.773889
3922d115-1df3-46ad-a70c-1f123890ae09,826000.00,DEBIT,2024-10-31 17:42:45.773889
15a339a9-823c-4561-8d13-316712758068,464000.00,CREDIT,2024-11-03 03:04:22.773889
532ba6d4-9393-4b3b-b98d-4a4574636e33,993000.00,DEBIT,2024-11-03 23:57:15.773889
efc15db9-f4e7-4282-b36a-a36d0d724caa,774000.00,CREDIT,2024-11-01 23:15:46.773889
ac16f866-7851-4b43-98e5-bb4bcf8e4e48,625000.00,DEBIT,2024-10-29 20:47:45.773889
c9c1f0e4-cd72-4dd1-9940-062a16aa0873,439000.00,DEBIT,2024-11-01 05:26:20.773889
870f539d-fb5f-4066-8a38-c4b25421fce8,10000.00,DEBIT,2024-11-01 01:33:43.773889
3c43494b-e3f2-4031-8a03-acd1e024b845,715000.00,CREDIT,2024-11-03 20:13:16.773889
e7412ece-5002-4a18-95ae-d77395281749,185000.00,CREDIT,2024-11-01 21:22:37.773889
15aae60b-dcbd-4a1f-824e-259b50c2ca0b,954000.00,CREDIT,2024-11-02 20:16:40.773889
e6588d03-89e4-413d-879f-166ab738be95,587000.00,DEBIT,2024-11-01 22:10:39.773889
03150272-84e1-40c2-aa97-9cc12b9787d7,156000.00,DEBIT,2024-10-31 00:23:31.773889
f30e426a-dedc-4da7-a896-e8da728e93b6,855000.00,DEBIT,2024-10-29 16:43:03.773889
2d2fce63-db54-4521-a955-b4178657d64b,657000.00,CREDIT,2024-11-01 08:09:27.773889
3245bb14-0282-41cd-92a1-d0aacef6c3cd,530000.00,CREDIT,2024-11-03 21:49:40.773889
45516efc-7168-49a7-96f4-ce9f72fc973d,810000.00,DEBIT,2024-10-28 13:27:43.773889
11781498-ae15-4f4b-a6db-4b85fc9f1968,763000.00,CREDIT,2024-11-01 07:49:12.773889
ad7ab243-6dd5-4416-b897-4fda5d3682f7,854000.00,CREDIT,2024-10-29 03:24:58.773889
71c7cac9-4c1d-45ac-9944-cb25695c837d,884000.00,DEBIT,2024-11-02 00:28:46.773889
4ddc3a71-d280-4afb-987e-0ecf83c65b8c,985000.00,DEBIT,2024-10-31 23:35:06.773889
0e724bac-4b16-4123-9095-938d58ffd585,31000.00,DEBIT,2024-11-01 22:36:15.773889
53bcf1fa-b11f-4218-b9a4-0db17070395e,783000.00,CREDIT,2024-10-28 22:04:51.773889
895db860-6119-4fe6-a681-f439d930926b,286000.00,CREDIT,2024-10-29 11:20:11.773889
842ee689-5e1b-45c6-afcb-df95b49dc3f9,282000.00,DEBIT,2024-11-02 20:58:48.773889
b3c81d50-ba28-4d34-90a4-f4b11baf70d4,961000.00,CREDIT,2024-11-02 09:57:54.773889
67e9d464-8b08-4c84-a431-02cf53ac2828,697000.00,CREDIT,2024-10-31 10:33:47.773889
8d9de913-a966-4775-9d7e-6259598ef8e0,178000.00,DEBIT,2024-10-30 08:01:43.773889
3ceabbc5-0200-4a69-b039-4c8ce35cf72d,204000.00,DEBIT,2024-10-30 11:27:59.773889
b7fbf741-9097-4baf-a982-eb3cfcccd799,967000.00,DEBIT,2024-10-29 16:37:13.773889
1e57da31-4d22-41ad-9892-a490dc96ef64,112000.00,DEBIT,2024-10-29 07:54:49.773889
8ead717a-c6af-47a2-95d6-1e7dea53b53b,122000.00,DEBIT,2024-10-28 08:57:53.773889
a9523f62-f87f-4f84-8d26-c6a54ad6e5de,992000.00,DEBIT,2024-10-29 11:12:08.773889
7dc88612-7d03-4242-8b74-412a9bce6fa4,21000.00,DEBIT,2024-10-29 19:33:35.773889
9b2330ba-e936-441f-b087-b0ff5f2b323f,653000.00,CREDIT,2024-10-31 21:46:20.773889
d2c40807-a71e-4203-992a-63ba5bf54df1,411000.00,DEBIT,2024-11-02 08:34:36.773889
13705677-5630-4ca7-a020-66afc25c1460,825000.00,CREDIT,2024-11-01 14:18:51.773889
2e059533-40ff-4e6a-a8cd-b3efa8e58c44,249000.00,DEBIT,2024-11-03 03:27:49.773889
30324dd4-e838-42e7-ba19-06b22804c406,366000.00,CREDIT,2024-10-29 01:10:03.773889
a2b61717-8eea-4afc-8a03-3fcec5cfe5d1,153000.00,DEBIT,2024-11-01 01:28:42.773889
fab3a6b4-47de-495f-bb96-2fe2528f63d5,142000.00,DEBIT,2024-10-29 09:10:09.773889
2a91b3a3-bba0-410c-8df8-bfe67a770803,185000.00,CREDIT,2024-10-30 07:18:01.773889
d0123559-bc3c-4c43-9fb2-244017185b3b,22000.00,CREDIT,2024-11-03 22:48:08.773889
c952256c-eb78-4369-bd05-df134c10c759,474000.00,DEBIT,2024-10-31 11:32:12.773889
e4940665-064a-4ad1-8868-691df8f5942a,92000.00,DEBIT,2024-10-28 11:40:57.773889
2dc9e5eb-9f78-475d-962c-54491e7e8d30,696000.00,DEBIT,2024-10-31 04:31:26.773889
2d0da7af-6996-4af3-8838-19c29e2d6b71,348000.00,CREDIT,2024-10-30 15:43:56.773889
278452f3-71d6-4f90-a0e6-d4d039818f3e,231000.00,DEBIT,2024-10-30 19:12:08.773889
df9e2b11-30b7-475e-8fa6-63fec337a889,833000.00,CREDIT,2024-11-03 09:25:09.773889
556cb1ff-23d8-4672-b67c-2fb94f9a2237,820000.00,DEBIT,2024-11-03 00:27:34.773889
ca2c4e65-123b-4f44-92ba-2d8c7478f928,803000.00,CREDIT,2024-11-03 13:52:15.773889
950db1d8-88c1-471a-bc16-e4e3e98df148,426000.00,DEBIT,2024-11-03 03:12:19.773889
9ffbd63f-1635-493b-b582-9f5799e087fb,339000.00,DEBIT,2024-11-02 09:03:06.773889
31c1f5b1-4cb8-4d7b-92e2-3c506bafaf58,218000.00,CREDIT,2024-10-28 14:51:04.773889
2a2344af-ae2e-4577-88bb-d9ead18a6601,812000.00,CREDIT,2024-11-02 12:53:05.773889
24f59dcb-d587-4642-8d93-987548d15ed6,903000.00,CREDIT,2024-11-01 03:43:06.773889
19a56850-9494-4647-92a5-4a76523f08e4,350000.00,DEBIT,2024-11-02 01:37:18.773889
caebb196-3bac-489d-9b73-3b8cae3de8f1,480000.00,DEBIT,2024-11-02 07:55:05.773889
a460bff0-bc2d-4239-a4bd-f0060bd3ad67,416000.00,CREDIT,2024-11-02 12:47:58.773889
f5cb6688-ae2c-4a21-816a-ca8f61bafd2d,295000.00,CREDIT,2024-10-30 09:48:57.773889
ddc917bb-fea1-4a8d-9377-3185db3b8811,740000.00,CREDIT,2024-10-30 22:56:25.773889
763badfd-87ee-477e-bca6-414ea9923f73,5000.00,CREDIT,2024-10-30 23:32:02.773889
56233f04-3f03-431f-8682-9ebfe5fafda2,219000.00,CREDIT,2024-11-03 14:16:20.773889
09b73c79-ce77-464b-90e3-0713579a595f,564000.00,DEBIT,2024-11-02 04:43:39.773889
b5eb1fce-36c0-4819-93be-21c44dc43277,385000.00,DEBIT,2024-10-30 00:34:48.773889
16e9aaa9-bc6a-428e-b00e-3081025ff9d2,957000.00,CREDIT,2024-10-28 11:20:35.773889
e166ae17-3bae-4383-8485-5ab0c5d4a6ff,283000.00,DEBIT,2024-11-01 06:12:39.773889
02ce950e-2142-4b3d-9113-144389d8fc47,683000.00,DEBIT,2024-10-28 02:39:52.773889
6b829532-c883-44b7-b16e-3d8b301cf116,948000.00,DEBIT,2024-11-02 16:15:56.773889
d454ea5c-4b67-42db-be85-c8bc5e361f1d,622000.00,DEBIT,2024-10-31 04:47:07.773889
28ce9b57-7f4a-4ec7-a4b0-2f319d3856e0,473000.00,DEBIT,2024-11-01 03:57:21.773889
229dd467-1179-4f53-acdc-d097b0c5cc5c,277000.00,DEBIT,2024-11-03 10:37:09.773889
0accfa38-7ac0-4b4b-9893-c29368629333,750000.00,CREDIT,2024-11-02 00:16:00.773889
b8859386-ddb6-4491-9e20-976151476402,227000.00,CREDIT,2024-10-30 11:52:57.773889
24cf9d8b-fdd9-40f1-b7f3-19f9e6b19a75,539000.00,CREDIT,2024-11-01 07:20:29.773889
f80643fa-1787-4896-958c-599e11941570,824000.00,CREDIT,2024-11-03 23:41:23.773889
ace173af-94b1-42c9-8bdf-8428e1b1cce4,711000.00,CREDIT,2024-10-29 02:35:53.773889
27787386-4b9f-458a-97d2-7a98dceb6af1,434000.00,CREDIT,2024-10-28 11:28:35.773889
17222ce1-93fb-4d87-9876-b0caaf0aceb7,818000.00,DEBIT,2024-10-31 21:48:09.773889
4c59c98a-4100-4409-b2bf-1e4f116e734d,497000.00,DEBIT,2024-10-29 00:40:34.773889
0fd1ede4-f7c6-471f-8653-442bfb1451cd,837000.00,CREDIT,2024-10-28 06:33:04.773889
81de490d-fb3e-4aa0-b151-ffe38824a034,584000.00,CREDIT,2024-11-02 18:23:29.773889
3fe49c25-827d-4676-8792-fdc8c4f81a38,513000.00,CREDIT,2024-10-29 17:36:55.773889
467ea8e2-eaa7-4418-bf6d-9a53cf3c304d,407000.00,CREDIT,2024-10-28 12:51:48.773889
c6bb1cc0-c90a-4255-bc2b-4cd0151bfa12,718000.00,CREDIT,2024-11-01 22:45:33.773889
01d3e323-fef1-4d07-9800-de23c8a8679d,724000.00,DEBIT,2024-11-02 11:46:07.773889
35908243-caf7-431b-870e-cc9e48bde2f0,340000.00,CREDIT,2024-10-28 05:00:25.773889
b1ffceec-474b-4e84-aba5-a317e514cdd5,718000.00,CREDIT,2024-10-30 05:46:31.773889
a1558e5d-2dcb-4b3d-85c7-04c24b3389fe,709000.00,DEBIT,2024-10-29 19:48:03.773889
752555b0-129e-4875-89f0-e9db31202365,633000.00,CREDIT,2024-10-30 22:31:10.773889
b71e4afa-58db-44ac-9c18-790900852ce5,609000.00,CREDIT,2024-11-01 10:32:31.773889
5348dc7f-3474-4dc8-b671-99c5c7a294b6,359000.00,CREDIT,2024-11-03 11:13:27.773889
074e2e62-0ebe-4fc7-9625-60fd21481b82,627000.00,DEBIT,2024-10-29 10:15:27.773889
7450c33a-d7d6-4769-b795-7a0a11e86d83,992000.00,CREDIT,2024-10-31 07:23:13.773889
25a85788-296b-4fed-91a3-f0b0a4540ce2,777000.00,DEBIT,2024-10-31 19:12:49.773889
f8f55e30-dca5-4195-be99-07f4fa02bdb3,558000.00,DEBIT,2024-10-29 11:53:55.773889
7e6adbe0-0163-4ba3-a8be-07f3f9699aa2,43000.00,DEBIT,2024-10-29 12:56:06.773889
e84b90de-1b21-4c3b-a172-7e53c4013f38,924000.00,CREDIT,2024-11-01 00:27:55.773889
36dcd5b6-e9a1-4b73-bcbb-db0f3d52f105,518000.00,DEBIT,2024-11-03 19:49:16.773889
47a05743-b866-426d-b51f-6513ad963daf,91000.00,CREDIT,2024-10-28 16:10:38.773889
c64e3112-c0b4-4c21-a136-4b4e37f22f71,726000.00,DEBIT,2024-10-31 05:01:15.773889
72a99129-ed64-4dea-bb9d-9defcf3a11c4,701000.00,DEBIT,2024-11-02 23:54:08.773889
241e8e20-06be-4222-80c5-81ca928e1642,165000.00,CREDIT,2024-11-02 00:10:56.773889
149caaeb-df95-49d8-bfe7-82b71efba69c,902000.00,DEBIT,2024-10-30 16:38:57.773889
9d805999-26de-425a-b00a-c089d3a8587b,977000.00,DEBIT,2024-11-03 11:18:47.773889
53d62a14-1b77-42ff-bb3e-23550f7b616e,901000.00,DEBIT,2024-10-30 14:02:39.773889
325fd368-3559-44b6-be2c-b7658b9cefeb,204000.00,CREDIT,2024-10-29 13:06:50.773889
9a832406-e6a6-488b-8e38-cd5a644e0658,564000.00,CREDIT,2024-10-28 23:44:49.773889
03c0202e-f06b-4be5-9fc6-959c19380b8a,101000.00,DEBIT,2024-11-03 02:27:47.773889
854ba660-42df-4428-8b48-d28786a35c43,780000.00,DEBIT,2024-11-02 17:44:58.773889
c48518aa-d1c3-42d5-a952-ab75a95327e1,604000.00,CREDIT,2024-11-01 00:26:24.773889
1598b10a-a0c5-4439-ae61-5e60b1129a23,532000.00,DEBIT,2024-10-28 07:04:31.773889
9da3e6d9-5b02-4ca5-889e-ff05bbaf1ea2,884000.00,CREDIT,2024-11-03 11:30:32.773889
aa54f409-b346-4f49-989c-ff73ba2d6c9f,45000.00,CREDIT,2024-10-30 15:11:21.773889
ca2e3ec9-939b-4d1b-8b43-ce2680bca433,68000.00,DEBIT,2024-10-31 00:59:41.773889
d77724de-73f6-43e9-9073-49a104fb7ab2,821000.00,CREDIT,2024-11-01 13:52:14.773889
769e6c35-5721-437d-a422-e1945d758e8a,792000.00,CREDIT,2024-10-29 16:03:54.773889
2dae500f-b33b-46a1-a8fe-5f487717417e,64000.00,CREDIT,2024-11-02 19:31:16.773889
b3516a7f-de31-43be-ae03-85ecdf1bd1e4,460000.00,CREDIT,2024-11-03 19:53:22.773889
918a2bbb-e68e-4f43-a00b-5650545bf07d,423000.00,CREDIT,2024-11-02 19:08:33.773889
d9b2e89a-4c39-4fad-89cf-cedfbb31db10,893000.00,CREDIT,2024-11-01 21:53:51.773889
1202af46-7ec2-4cbc-9258-a6bf8f2050ed,520000.00,CREDIT,2024-10-29 06:37:37.773889
59528e55-5d2b-473d-ad1c-23c673cb0c1c,828000.00,DEBIT,2024-11-01 04:39:39.773889
9f068d67-7108-43d4-bf1e-8e3a76931ab9,242000.00,DEBIT,2024-11-01 17:55:21.773889
a29d6cbc-c35d-4839-8683-8d808651b005,939000.00,CREDIT,2024-10-31 19:35:40.773889
6e804944-183e-4482-ab70-aa5eb24149c0,545000.00,CREDIT,2024-10-29 18:22:37.773889
9d8d6bbc-724e-48ed-81b0-a6bc5acaf397,59000.00,DEBIT,2024-11-02 00:57:48.773889
9b87db28-d58d-401b-a2f8-26f992568949,700000.00,DEBIT,2024-11-02 20:54:29.773889
4702c1f0-d019-485f-9463-c3c6f4270170,975000.00,CREDIT,2024-10-30 11:06:14.773889
caf5c0af-59a0-4133-bbf0-83678b2a36e3,646000.00,DEBIT,2024-11-02 03:53:19.773889
44ed533a-b030-423c-92b3-e9e92e35af6d,371000.00,CREDIT,2024-10-31 06:22:54.773889
d5532b62-9147-46e3-8258-4a0a8a13ab7b,253000.00,CREDIT,2024-10-31 05:37:39.773889
c7b9f5bd-c088-4fd2-b171-270317f1f76a,443000.00,CREDIT,2024-10-28 11:47:04.773889
b327c709-1d27-4b6c-975f-27c6fe7f0c1a,885000.00,CREDIT,2024-10-31 12:54:36.773889
c709bad1-442c-4ddc-8621-a93b73fafca8,514000.00,DEBIT,2024-10-28 10:55:52.773889
24c1358e-74f6-407d-a8b9-5101fcc1a1ea,9000.00,DEBIT,2024-10-29 19:30:56.773889
796bb3b3-0f82-41b2-8c39-ff906864235d,736000.00,CREDIT,2024-10-30 17:20:31.773889
156549bd-a879-43b6-b031-a0553dc27892,198000.00,DEBIT,2024-10-30 08:52:42.773889
ad07c7c8-772d-42c3-af53-3bcbd6750c85,418000.00,DEBIT,2024-11-01 22:57:40.773889
b432b3dd-077b-4308-a739-536433ffd9b5,24000.00,CREDIT,2024-10-29 06:49:45.773889
02a694e9-5e0b-4ebc-8239-7c65b2c38ecd,981000.00,DEBIT,2024-11-03 13:43:16.773889
66701f0d-80d2-42dd-8396-e7e7cf8234cf,640000.00,CREDIT,2024-10-29 04:17:51.773889
58339a0a-c341-43be-9b95-13e0c35f2944,148000.00,CREDIT,2024-11-03 16:34:49.773889
9d4b6611-28d8-4b6c-92bd-863ff8d428fa,822000.00,CREDIT,2024-10-28 08:57:56.773889
90671b68-3429-4e45-af78-26d52792aa37,204000.00,CREDIT,2024-11-02 06:23:16.773889
cc48661a-a675-4b8e-81e2-4ac07627524a,807000.00,CREDIT,2024-10-29 08:22:41.773889
e0633d4d-4dfe-4524-82d2-c1aedc49b8c9,359000.00,CREDIT,2024-11-01 19:03:25.773889
5d392987-d216-4443-a9f1-dc864e0c18c2,828000.00,CREDIT,2024-11-01 17:02:48.773889
9682d5d0-179b-42b3-89fb-d9832293d9f9,405000.00,CREDIT,2024-11-02 20:10:03.773889
605fcfe5-27cd-4d0f-a548-14cd52f92919,312000.00,DEBIT,2024-11-02 02:09:01.773889
8874e5cd-662f-4f49-aa7b-aba464978f0c,64000.00,DEBIT,2024-11-02 05:27:40.773889
45b516f1-f77c-48f3-83f0-79c72b034add,527000.00,DEBIT,2024-10-30 12:09:59.773889
f6d16e0f-3b3d-4af2-aa55-c520de6b47f0,466000.00,CREDIT,2024-11-01 22:02:19.773889
9925cc85-2d6c-48fb-a4ea-c1d78d36dc4b,293000.00,CREDIT,2024-10-28 19:53:45.773889
49a2d19e-c930-4252-ba50-3450e952bcdb,701000.00,CREDIT,2024-10-31 11:01:12.773889
52477507-5109-460f-8114-b95f5e5cc482,971000.00,DEBIT,2024-11-03 13:15:42.773889
6c7b685d-2259-4484-a21a-61625f59fbfe,961000.00,CREDIT,2024-11-03 18:03:27.773889
8896133d-8ab0-4b77-836b-d70d1a2d0ce8,965000.00,CREDIT,2024-11-02 07:05:53.773889
949adaee-ae92-424a-a892-51f2eb8e6c65,357000.00,CREDIT,2024-10-28 08:42:44.773889
fff20a2b-b78c-4350-909e-62813649d1ba,90000.00,CREDIT,2024-11-02 11:31:36.773889
c33c26f7-60e2-4ca2-bac7-691d1e04ccb3,150000.00,DEBIT,2024-10-31 16:38:24.773889
86c64bb6-3621-4ed0-9db7-266d3e37df9f,804000.00,CREDIT,2024-11-03 22:56:07.773889
ed77021f-5d75-4ce8-8eba-69627e3260a0,825000.00,DEBIT,2024-11-01 19:58:48.773889
8ddd3394-9a9b-469f-9454-7266c79b0d3f,248000.00,CREDIT,2024-10-29 03:18:11.773889
1d676390-b9a8-4281-ad5d-3a331f6e9466,790000.00,DEBIT,2024-10-31 18:11:55.773889
d75eaa43-f95e-49da-b784-eb123e00e3b1,52000.00,DEBIT,2024-10-29 01:55:52.773889
2dacc23b-1b4b-485b-8b18-fd5865b6f4c8,862000.00,CREDIT,2024-11-03 11:35:17.773889
fe323105-7321-4e29-ab12-ecf12fb495ad,613000.00,CREDIT,2024-10-29 21:39:30.773889
6fd78452-fcd1-4418-b237-0a460f431841,34000.00,CREDIT,2024-11-01 13:02:00.773889
f69462f1-9e48-4111-8924-ebb750348724,667000.00,DEBIT,2024-11-03 03:10:23.773889
38dfe48c-0d2f-4995-9a38-5adacca26ee6,199000.00,CREDIT,2024-10-29 22:41:43.773889
c2a2b373-7fc8-4add-a4f0-8a0fde3c8ce1,791000.00,DEBIT,2024-10-29 03:43:34.773889
80b3e898-38bf-4d9a-a912-f76ebb335e43,813000.00,DEBIT,2024-10-30 04:04:17.773889
720b4c70-6c46-4245-88a4-06070757c7d3,387000.00,CREDIT,2024-11-02 22:53:10.773889
46c5d89a-4869-4763-be7b-e2f8bf80b81d,563000.00,DEBIT,2024-10-30 11:43:31.773889
fcf6cfcf-5649-4478-926b-93e64edce145,535000.00,CREDIT,2024-11-03 00:57:26.773889
4536249e-0c90-4e34-a20e-7b79e767c7f2,580000.00,DEBIT,2024-10-28 17:38:08.773889
5805db8f-cfc7-4dcb-ab59-86dd484c3008,321000.00,DEBIT,2024-10-29 01:13:00.773889
bb6009e2-8cf3-4aae-a56f-462a06eef053,623000.00,CREDIT,2024-11-01 07:56:51.773889
204a708d-bc50-4c0c-8846-e33317afe40d,16000.00,CREDIT,2024-11-02 21:43:22.773889
27ff3eca-0d1f-4feb-81a6-d14c15d39078,436000.00,CREDIT,2024-11-01 16:50:05.773889
4a62cbef-88c5-4c30-8d8a-2396db1cc648,632000.00,DEBIT,2024-10-31 20:21:02.773889
b2be45a1-322e-4248-8e17-9d008ea9d520,192000.00,DEBIT,2024-10-28 04:27:48.773889
3f009791-0965-4e61-906b-f40a53c82256,935000.00,CREDIT,2024-10-29 23:44:42.773889
c523c463-961e-4da0-bd09-b6b9866bb0f3,934000.00,DEBIT,2024-11-01 11:25:02.773889
255871f4-b7cd-400c-9632-7dd7c8385792,648000.00,CREDIT,2024-10-28 14:17:56.773889
0210a2ba-cc4f-4efb-9dfe-c918ec7f3bac,572000.00,DEBIT,2024-11-01 01:21:24.773889
93964922-8935-4e64-9404-0c9f6289ed76,224000.00,DEBIT,2024-11-02 12:57:18.773889
efc002a3-be49-4905-8004-4bc0f0bdbda2,8000.00,DEBIT,2024-11-03 14:57:03.773889
e77f9a57-1c10-45a1-8dfd-1cf8eacca596,699000.00,CREDIT,2024-11-02 18:17:35.773889
34ca9e70-052c-4bb9-98c5-e4431c4f0a66,744000.00,DEBIT,2024-10-28 02:39:57.773889
8af8249c-6663-409f-a1cb-8055d50bd3c2,9000.00,CREDIT,2024-10-31 01:28:43.773889
b60f15a4-19cb-4b65-84e6-d69949344c2f,399000.00,DEBIT,2024-10-30 16:25:54.773889
77d0fd0d-e09d-4e17-823d-f4b52cf38112,165000.00,CREDIT,2024-10-29 03:53:39.773889
5b095744-9a53-4847-a983-3c88e0639b92,246000.00,CREDIT,2024-10-31 11:22:30.773889
4bb73f57-3fca-40aa-85d5-a5123c0e1bd0,120000.00,DEBIT,2024-10-30 07:17:12.773889
dedd227d-82f7-4e29-a5b6-4472f52ea988,823000.00,DEBIT,2024-11-02 08:48:53.773889
985aedb3-88fe-4780-a9b1-e6e593f0bd5b,789000.00,CREDIT,2024-11-01 09:23:42.773889
76e5ce29-879a-422b-82b5-9a77ffbeb039,690000.00,DEBIT,2024-10-28 19:08:36.773889
bd9ecb22-af0a-40da-9266-94bf8e1a2b97,40000.00,DEBIT,2024-10-31 21:00:53.773889
2cf037fa-b353-47a8-96b1-257e04f56d7b,387000.00,DEBIT,2024-10-28 22:24:21.773889
85391822-2b5d-433f-b1cf-f6343f4bdd7a,766000.00,CREDIT,2024-10-31 03:53:47.773889
0361bda0-c051-41e8-b8bd-95fa27d6a56c,352000.00,DEBIT,2024-10-28 15:17:01.773889
c0ce14f9-bcf4-400f-a509-287cca294042,512000.00,CREDIT,2024-11-01 22:45:37.773889
68b4a30b-f9f4-4429-a01f-af8f74c7c891,66000.00,DEBIT,2024-10-29 04:05:47.773889
d00e87a0-3aaf-470d-98c3-a4eb123010ca,435000.00,DEBIT,2024-11-01 02:45:37.773889
e48f75fa-6123-4e33-af69-85b26fdd42c4,510000.00,CREDIT,2024-10-31 05:34:30.773889
e164f693-db1c-4da5-940f-eb39c2892aba,90000.00,DEBIT,2024-10-30 21:48:13.773889
6d32ef2a-b530-4a4a-9c21-4d5d32e3af05,916000.00,DEBIT,2024-10-30 20:31:59.773889
34ba100b-9ff1-45f6-a577-ceb15fb75e96,784000.00,DEBIT,2024-10-31 18:01:21.773889
c88c2e34-f4d9-44b1-9292-cb8ce8d06d06,686000.00,CREDIT,2024-10-28 23:36:33.773889
0bd6ed9b-c1ae-4006-96f5-b6b63e63360a,613000.00,CREDIT,2024-11-03 21:56:06.773889
5e984f63-04d0-4d14-9fd0-74d2499d1ebb,227000.00,DEBIT,2024-10-31 21:46:15.773889
66763a77-40ab-4647-b3ff-37f6018a821e,304000.00,DEBIT,2024-10-28 16:17:36.773889
029021c9-3632-4fb1-8c30-cb058ed6f20a,849000.00,CREDIT,2024-11-01 19:43:24.773889
b649db5a-2653-4acc-b405-06918a4f78a9,418000.00,DEBIT,2024-10-29 12:31:59.773889
96d3a70b-9d82-4f2a-8030-8b773a028f4c,394000.00,DEBIT,2024-11-01 09:13:06.773889
367a715d-2f19-46ee-a2e6-3c1a50176c97,67000.00,CREDIT,2024-10-29 09:02:50.773889
e5fdb23e-a346-40cb-be62-0f51cc41a46b,978000.00,CREDIT,2024-10-29 00:36:36.773889
605e2b83-8c82-4e9d-a095-0d51dbf185a2,705000.00,DEBIT,2024-10-31 19:22:59.773889
1807f9c7-b4b6-4c21-a928-1e3aeab27c1b,285000.00,CREDIT,2024-10-31 08:45:54.773889
6ad76682-38e5-440f-87a6-78185230a3ba,466000.00,DEBIT,2024-10-29 18:51:49.773889
9944a4bd-2a40-4b66-a82f-8ded8f79f2d9,679000.00,CREDIT,2024-11-01 18:02:07.773889
8c42e7fe-7218-40eb-be14-b461d28c9c7c,819000.00,DEBIT,2024-11-01 22:00:49.773889
5be013b3-dca3-449f-beae-f1798f8cb18a,672000.00,CREDIT,2024-11-01 18:42:21.773889
0cd59ac0-b9bc-4983-867d-d224390082c1,249000.00,CREDIT,2024-11-01 18:20:03.773889
cbfa76b1-2e62-4604-b44f-3a7d5e52b5a5,137000.00,DEBIT,2024-10-29 17:56:42.773889
0ea00cdd-349d-436e-bf96-8d6f479e9b82,696000.00,DEBIT,2024-10-30 01:01:58.773889
b8fe9556-dcf9-4b87-9e68-20876e77329d,1000.00,DEBIT,2024-10-28 17:23:58.773889
d479222b-8c76-4727-8a2e-ce590ebdda27,807000.00,CREDIT,2024-10-31 19:35:58.773889
e5fa6d81-9b58-4797-8d76-cdb971548179,755000.00,DEBIT,2024-10-30 07:38:44.773889
4637bb4b-ae61-402f-809b-da6517593842,857000.00,CREDIT,2024-11-03 21:17:31.773889
710e2e79-924b-45f2-9868-f2a334d445e9,610000.00,CREDIT,2024-10-29 02:07:33.773889
c77888ad-aa6c-44c6-9ad8-532e8f2679ab,895000.00,DEBIT,2024-11-01 15:14:03.773889
b5be9cca-10f7-486f-a3c1-c99f6df9272f,54000.00,CREDIT,2024-10-29 17:57:35.773889
92aa9af1-ca59-4ada-95b7-fb758634983b,221000.00,DEBIT,2024-10-31 04:27:44.773889
9e9215e7-06af-43d7-a6dc-74aca88efec4,601000.00,CREDIT,2024-11-03 23:12:36.773889
f659a011-6b4b-478d-bc3f-72eefeee3621,891000.00,DEBIT,2024-10-29 20:38:55.773889
e8ab664d-8c4e-43cd-abb2-a6365beb8872,424000.00,CREDIT,2024-10-29 15:00:19.773889
af7fc8e0-c3e0-4ef7-8427-e4b9270ffead,927000.00,CREDIT,2024-11-01 02:05:55.773889
8742bb86-c2fe-4f8d-b984-1c88401aad6e,906000.00,CREDIT,2024-11-01 13:44:17.773889
8d5a49f7-9cb8-40f4-aace-7c8feda2404b,974000.00,CREDIT,2024-10-31 05:35:09.773889
394e660d-6d90-49ab-a567-aaa5b2c6f9a1,532000.00,DEBIT,2024-11-02 16:47:22.773889
6f6120cd-6b6b-4fa2-aea6-ed1ec077f5a0,506000.00,CREDIT,2024-10-31 08:40:35.773889
17a29155-bbea-4ab8-8704-59d14256d00e,848000.00,DEBIT,2024-11-01 06:02:38.773889
1155831f-3713-41ba-ba5b-af0becd8b39c,173000.00,DEBIT,2024-11-03 12:15:56.773889
693034ba-910c-4273-a9f7-06f6bfec597b,722000.00,CREDIT,2024-11-04 00:04:17.773889
970d847c-a153-4261-bbca-f9a0bb4296dd,619000.00,DEBIT,2024-10-29 10:18:17.773889
4f199588-6e7d-4d76-9b4d-e47828bf4756,986000.00,DEBIT,2024-10-30 10:04:30.773889
80e5036c-f3ff-4e9c-98f6-c2097005e91f,853000.00,CREDIT,2024-10-30 17:49:11.773889
c5b305c3-bc97-4a47-bab0-45574abe582a,392000.00,CREDIT,2024-10-31 03:03:38.773889
e50a4db3-1a60-4f39-af41-68b1e0952a2a,322000.00,DEBIT,2024-10-30 14:34:40.773889
906cadb1-5569-42b9-930e-4fb57958191c,653000.00,DEBIT,2024-11-03 11:52:17.773889
